SKU;UPC;ProductName;Description;Price;Category;Attribute;MetaTitle;MetaDescription;MetaKeywords;Qty;Stock;Managestock;BaseImage;Weight;is_processed
"LB1-PC-B";"747872901102";"Giagni LB1-PC-B Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain, and Wall Mount Faucet with Hand Shower and Lever Handles, Polished Chrome";"Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain, and Wall Mount Faucet with Hand Shower and Lever Handles, Polished Chrome. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Brighton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  Measuring 60"" in length, this tub allows you to create an Old World style even where space is limited.  <br><ul><li>LB1-PC-B Brighton 60"" Bisque Roll Top Tub with Cannonball Feet with Drain and Wall Mount Faucet with Hand Shower and Lever Handles Polished Chrome</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"1681,875";"";"";"";"";"";"9999";"In Stock";"No";"LB1-PC-B.jpg.jpg";"200";"1"
"LB1-SN-B";"747872901119";"Giagni LB1-SN-B Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain, and Wall Mount Faucet with Hand Shower and Lever Handles, Satin Nickel";"Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain, and Wall Mount Faucet with Hand Shower and Lever Handles, Satin Nickel. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Brighton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  Measuring 60"" in length, this tub allows you to create an Old World style even where space is limited.  <br><ul><li>LB1-SN-B Brighton 60"" Bisque Roll Top Tub with Cannonball Feet with Drain and Wall Mount Faucet with Hand Shower and Lever Handles Satin Nickel</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"1901,25";"";"";"";"";"";"9999";"In Stock";"No";"LB1-SN-B.jpg.jpg";"200";"1"
"LB2";"747872901249";"Giagni LB2 Giagni, Brighton 60"" White Roll Top Tub with Cannonball Feet,  Drain, Support Brace, and Floor Mount Faucet with Hand Shower and Lever Handles, Millennium Brass";"Giagni, Brighton 60"" White Roll Top Tub with Cannonball Feet,  Drain, Support Brace, and Floor Mount Faucet with Hand Shower and Lever Handles, Millennium Brass. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Brighton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  Measuring 60"" in length, this tub allows you to create an Old World style even where space is limited.  <br><ul><li>LB2-MB Brighton 60"" White Roll Top Tub with Cannonball Feet Drain Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles Millennium Brass</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"0.00";"";"";"";"";"";"9999";"In Stock";"No";"LB2-MB.jpg.jpg";"200";"1"
"LB2-MB-B";"747872901201";"Giagni LB2-MB-B Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet,  Drain, Support Brace, and Floor Mount Faucet with Hand Shower and Lever Handles, Millennium Brass";"Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet,  Drain, Support Brace, and Floor Mount Faucet with Hand Shower and Lever Handles, Millennium Brass. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Brighton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  Measuring 60"" in length, this tub allows you to create an Old World style even where space is limited.  <br><ul><li>LB2-MB-B Brighton 60"" Bisque Roll Top Tub with Cannonball Feet Drain Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles Millennium Brass</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2227,5";"";"";"";"";"";"9999";"In Stock";"No";"LB2-MB-B.jpg.jpg";"200";"1"
"LB2-ORB-B";"747872901218";"Giagni LB2-ORB-B Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain, Support Brace, and Floor Mount Faucet with Hand Shower and Lever Handles, Oil Rubbed Bronze";"Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain, Support Brace, and Floor Mount Faucet with Hand Shower and Lever Handles, Oil Rubbed Bronze. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Brighton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  Measuring 60"" in length, this tub allows you to create an Old World style even where space is limited.  <br><ul><li>LB2-ORB-B Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain and Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles Oil Rubbed Bronze</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2340";"";"";"";"";"";"9999";"In Stock";"No";"LB2-ORB-B.jpg.jpg";"200";"1"
"LB2-PC-B";"747872901188";"Giagni LB2-PC-B Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain, Support Brace, and Floor Mount Faucet with Hand Shower and Lever Handles, Polished Chrome";"Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain, Support Brace, and Floor Mount Faucet with Hand Shower and Lever Handles, Polished Chrome. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Brighton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  Measuring 60"" in length, this tub allows you to create an Old World style even where space is limited.  <br><ul><li>LB2-PC-B Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain and Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles Polished Chrome</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"1884,375";"";"";"";"";"";"9999";"In Stock";"No";"LB2-PC-B.jpg.jpg";"200";"1"
"LB2-SN-B";"747872901195";"Giagni LB2-SN-B Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain, Support Brace, and Floor Mount Faucet with Hand Shower and Lever Handles, Satin Nickel";"Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain, Support Brace, and Floor Mount Faucet with Hand Shower and Lever Handles, Satin Nickel. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Brighton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  Measuring 60"" in length, this tub allows you to create an Old World style even where space is limited.  <br><ul><li>LB2-SN-B Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain and Support Brace and Floor Mount Faucet with Hand Shower and Lever Handles Satin Nickel</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2171,25";"";"";"";"";"";"9999";"In Stock";"No";"LB2-SN-B.jpg.jpg";"200";"1"
"LB3";"747872901324";"Giagni LB3 Giagni, Brighton 60"" White Roll Top Tub with Cannonball Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Millennium Brass";"Giagni, Brighton 60"" White Roll Top Tub with Cannonball Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Millennium Brass. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Brighton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  Measuring 60"" in length, this tub allows you to create an Old World style even where space is limited.  <br><ul><li>LB3-MB Brighton 60"" White Roll Top Tub with Cannonball Feet, Drain and Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles Millennium Brass</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"0.00";"";"";"";"";"";"9999";"In Stock";"No";"LB3-MB.jpg.jpg";"200";"1"
"LB3-MB-B";"747872901287";"Giagni LB3-MB-B Giagni,  Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Millennium Brass";"Giagni,  Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Millennium Brass. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Brighton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  Measuring 60"" in length, this tub allows you to create an Old World style even where space is limited.  <br><ul><li>LB3-MB-B  Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain and Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles Millennium Brass</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2025";"";"";"";"";"";"9999";"In Stock";"No";"LB3-MB-B.jpg.jpg";"200";"1"
"LB3-ORB-B";"747872901294";"Giagni LB3-ORB-B Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Oil Rubbed Bronze";"Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Oil Rubbed Bronze. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Brighton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  Measuring 60"" in length, this tub allows you to create an Old World style even where space is limited.  <br><ul><li>LB3-ORB-B Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain and Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles Oil Rubbed Bronze</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2120,625";"";"";"";"";"";"9999";"In Stock";"No";"LB3-ORB-B.jpg.jpg";"200";"1"
"LB3-PC-B";"747872901263";"Giagni LB3-PC-B Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet,  Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Polished Chrome";"Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet,  Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Polished Chrome. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Brighton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  Measuring 60"" in length, this tub allows you to create an Old World style even where space is limited.  <br><ul><li>LB3-PC-B Brighton 60"" Bisque Roll Top Tub with Cannonball Feet Drain Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles Polished Chrome</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"1726,875";"";"";"";"";"";"9999";"In Stock";"No";"LB3-PC-B.jpg.jpg";"200";"1"
"LB3-SN-B";"747872901270";"Giagni LB3-SN-B Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Satin Nickel";"Giagni, Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain, Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles, Satin Nickel. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Brighton tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  Measuring 60"" in length, this tub allows you to create an Old World style even where space is limited.  <br><ul><li>LB3-SN-B Brighton 60"" Bisque Roll Top Tub with Cannonball Feet, Drain and Supply Lines and Deck Mount Faucet with Hand Shower and Lever Handles Satin Nickel</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"1974,375";"";"";"";"";"";"9999";"In Stock";"No";"LB3-SN-B.jpg";"200";"1"
"LC1-C-PC";"747872999048";"Giagni LC1-C-PC Giagni, Capri 67"" White Tub with Plinth, Drain and Wall Mount Faucet with Hand Shower and Cross Handles, Polished Chrome";"Giagni, Capri 67"" White Tub with Plinth, Drain and Wall Mount Faucet with Hand Shower and Cross Handles, Polished Chrome. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> The gentle curved appearance of the Capri tub and plinth from Giagni fits well in both traditional and modern homes and will instantly create a luxurious look in any bath.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  Paired with a wall Mounted faucet, this tub package is perfect for rooms where space is limited. <br><ul><li>LC1-C-PC Capri 67"" White Tub with Plinth Drain and Wall Mount Faucet with Hand Shower and Cross Handles Polished Chrome</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2025";"";"";"";"";"";"9999";"In Stock";"No";"LC1-C-PC.jpg";"225";"1"
"LC1-PC";"747872902314";"Giagni LC1-PC Giagni, Capri 67"" White Tub with Plinth, Drain and Wall Mount Faucet with Hand Shower and Lever Handles, Polished Chrome";"Giagni, Capri 67"" White Tub with Plinth, Drain and Wall Mount Faucet with Hand Shower and Lever Handles, Polished Chrome. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> The gentle curved appearance of the Capri tub and plinth from Giagni fits well in both traditional and modern homes and will instantly create a luxurious look in any bath.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  Paired with a wall Mounted faucet, this tub package is perfect for rooms where space is limited. <br><ul><li>LC1-PC Capri 67"" White Tub with Plinth Drain and Wall Mount Faucet with Hand Shower and Lever Handles Polished Chrome</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 12-1/2""</li></ul>";"2025";"";"";"";"";"";"9999";"In Stock";"No";"LC1-PC.jpg";"225";"1"
"LC2-C-PC";"747872999055";"Giagni LC2-C-PC Giagni, Capri 67"" White Tub with Plinth, Drain, Supply Lines, and Floor Mount Faucet with Hand Shower and Cross Handles, Polished Chrome";"Giagni, Capri 67"" White Tub with Plinth, Drain, Supply Lines, and Floor Mount Faucet with Hand Shower and Cross Handles, Polished Chrome. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> The gentle curved appearance of the Capri tub and plinth from Giagni fits well in both traditional and modern homes and will instantly create a luxurious look in any bath.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  The look is completed with a floor Mounted tub filler.<br><ul><li>LC2-C-PC Capri 67"" White Tub with Plinth, Drain and Supply Lines and Floor Mount Faucet with Hand Shower and Cross Handles Polished Chrome</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 12-1/2""</li></ul>";"2233,125";"";"";"";"";"";"9999";"In Stock";"No";"LC2-C-PC.jpg";"225";"1"
"LC2-PC";"747872902338";"Giagni LC2-PC Giagni, Capri 67"" White Tub with Plinth, Drain, Supply Lines, and Floor Mount Faucet with Hand Shower and Lever Handles, Polished Chrome";"Giagni, Capri 67"" White Tub with Plinth, Drain, Supply Lines, and Floor Mount Faucet with Hand Shower and Lever Handles, Polished Chrome. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> The gentle curved appearance of the Capri tub and plinth from Giagni fits well in both traditional and modern homes and will instantly create a luxurious look in any bath.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  The look is completed with a floor Mounted tub fill<br><ul><li>LC2-PC Capri 67"" White Tub with Plinth, Drain and Supply Lines and Floor Mount Faucet with Hand Shower and Lever Handles Polished Chrome</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 12-1/2""</li></ul>";"2233,125";"";"";"";"";"";"9999";"In Stock";"No";"LC2-PC.jpg";"225";"1"
"LH1";"747872901409";"Giagni LH1 Giagni, Hawthorne 60"" White Slipper Tub with  Ball and Claw Feet, Drain, and Wall Mount Faucet with Hand Shower and Lever Handles, Millennium Brass";"Giagni, Hawthorne 60"" White Slipper Tub with  Ball and Claw Feet, Drain, and Wall Mount Faucet with Hand Shower and Lever Handles, Millennium Brass. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Hawthorne tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort of this Slipper tub.  Measuring 60"" in length, the Hawthorne allows you to create an Old World style even where space is limited.  <br><ul><li>LH1-MB  Hawthorne 60"" White Slipper Tub with  Ball and Claw Feet with Drain and Wall Mount Faucet with Hand Shower and Lever Handles Millennium Brass</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"0.00";"";"";"";"";"";"9999";"In Stock";"No";"LH1-MB.jpg";"200";"1"
"LH1-MB-B";"747872901362";"Giagni LH1-MB-B Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, and Wall Mount Faucet with Hand Shower and Lever Handles, Millennium Brass";"Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, and Wall Mount Faucet with Hand Shower and Lever Handles, Millennium Brass. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Hawthorne tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort of this Slipper tub.  Measuring 60"" in length, the Hawthorne allows you to create an Old World style even where space is limited.  <br><ul><li>LH1-MB-B Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet with Drain and Wall Mount Faucet with Hand Shower and Lever Handles Millennium Brass</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"1946,25";"";"";"";"";"";"9999";"In Stock";"No";"LH1-MB-B.jpg";"200";"1"
"LH1-ORB-B";"747872901379";"Giagni LH1-ORB-B Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, and Wall Mount Faucet with Hand Shower and Lever Handles, Oil Rubbed Bronze";"Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, and Wall Mount Faucet with Hand Shower and Lever Handles, Oil Rubbed Bronze. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Hawthorne tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort of this Slipper tub.  Measuring 60"" in length, the Hawthorne allows you to create an Old World style even where space is limited.  <br><ul><li>LH1-ORB-B Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet with Drain and Wall Mount Faucet with Hand Shower and Lever Handles Oil Rubbed Bronze</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"2030,625";"";"";"";"";"";"9999";"In Stock";"No";"LH1-ORB-B.jpg";"200";"1"
"LH1-PC-B";"747872901348";"Giagni LH1-PC-B Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, and Wall Mount Faucet with Hand Shower and Lever Handles, Polished Chrome";"Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, and Wall Mount Faucet with Hand Shower and Lever Handles, Polished Chrome. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Hawthorne tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort of this Slipper tub.  Measuring 60"" in length, the Hawthorne allows you to create an Old World style even where space is limited.  <br><ul><li>LH1-PC-B Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet with Drain and Wall Mount Faucet with Hand Shower and Lever Handles Polished Chrome</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"1681,875";"";"";"";"";"";"9999";"In Stock";"No";"LH1-PC-B.jpg";"200";"1"
"LH1-SN-B";"747872901355";"Giagni LH1-SN-B Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, and Wall Mount Faucet with Hand Shower and Lever Handles, Satin Nickel";"Giagni, Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet, Drain, and Wall Mount Faucet with Hand Shower and Lever Handles, Satin Nickel. High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges<BR> Capture the elegance of the past and create the bath you've always dreamed of with this timeless classic from Giagni.  The Hawthorne tub pairs vintage design with durable lightweight acrylic to make the perfect innovative centerpiece for any Victorian styled bathroom.  The high-gloss, stain resistant acrylic will provide years of satisfaction while the stone resin composite used between the two layers of acrylic ensure rigidity and superior heat retention for the ultimate bathing experience.  So sit back, relax and enjoy the warm comfort of this Slipper tub.  Measuring 60"" in length, the Hawthorne allows you to create an Old World style even where space is limited.  <br><ul><li>LH1-SN-B Hawthorne 60"" Bisque Slipper Tub with  Ball and Claw Feet with Drain and Wall Mount Faucet with Hand Shower and Lever Handles Satin Nickel</li><li>24-70</li><li>High gloss, stain resistant acrylic and maintenance free ceramic disc cartridges</li><li>Structural composite used between acrylic provides strength, rigidity and superior heat retention</li><li>Water Depth 11-4/5""</li></ul>";"1901,25";"";"";"";"";"";"9999";"In Stock";"No";"LH1-SN-B.jpg";"200";"1"
